Direction,Letter Height (degrees),Eccentricity (degrees)
1,0.2,10
1,0.4,5
1,4.3,40
1,0.5,20
1,0.9,25
1,3.1,30
1,3,35
1,0.4,15
3,1.1,35
3,0.7,30
3,1.7,20
3,2,25
3,0.4,5
3,1.8,15
3,2.1,40
3,0.5,10
