Direction,Letter Height (degrees),Eccentricity (degrees)
1,1.1,25
1,0.4,15
1,0.7,10
1,1.4,30
1,0.5,20
1,3.8,40
1,1.1,35
1,0.2,5
3,0.9,10
3,1.8,20
3,2.5,40
3,0.8,15
3,1.3,25
3,2.7,35
3,0.8,5
3,2.5,30
