Direction,Letter Height (degrees),Eccentricity (degrees)
1,0.9,35
1,1.4,30
1,0.2,15
1,0.3,10
1,0.2,5
1,1.9,40
1,0.3,20
1,1,25
3,0.2,5
3,0.5,20
3,1.2,30
3,0.7,25
3,0.4,15
3,0.2,10
3,2.6,40
3,1.7,35
