Direction,Letter Height (degrees),Eccentricity (degrees)
1,4.4,40
1,0.9999999999999998,20
1,2.7,25
1,2.4000000000000012,30
1,0.2000000000000002,5
1,4.3000000000000025,35
1,0.9000000000000001,15
1,0.40000000000000024,10
3,2.1000000000000014,30
3,1.5999999999999996,20
3,0.6999999999999997,10
3,1.7000000000000008,25
3,2.000000000000001,35
3,4.800000000000002,40
3,2.3000000000000003,15
3,0.7000000000000002,5
