Direction,Letter Height (degrees),Eccentricity (degrees)
3,0.4,15
3,1.1,10
3,2.1,40
3,1.7,25
3,0.6,20
3,0.4,5
3,2.2,35
3,1.5,30
1,1.5,10
1,1.3,15
1,1,20
1,3.6,40
1,4.1,30
1,4.6,35
1,0.1,5
1,2.7,25
