Direction,Letter Height (degrees),Eccentricity (degrees)
3,1,25
3,0.8,15
3,1.4,35
1,0.4,5
3,1.2,30
3,1.9,40
1,1.4,30
1,1.7,35
3,0.7,10
1,0.8,15
1,0.9,20
1,0.4,10
1,1.7,40
3,0.5,5
3,0.8,20
1,1,25
