Direction,Letter Height (degrees),Eccentricity (degrees)
1,4.800000000000002,40
1,0.40000000000000013,5
3,0.5,10
3,1.2,15
1,1.2999999999999996,25
3,1.4999999999999998,30
1,0.5999999999999999,10
1,2.2000000000000006,30
3,2.6000000000000014,40
1,0.6000000000000001,15
3,0.4,5
1,1.0,20
3,1.0,20
1,2.7,35
3,0.8000000000000003,25
3,2.0999999999999996,35
