Direction,Letter Height (degrees),Eccentricity (degrees)
1,0.8,25
1,0.3,20
1,0.2,5
1,1.9,30
1,1.7,35
1,0.2,10
1,3.1,40
1,0.4,15
3,0.2,5
3,1.7,30
3,1.8,25
3,2.4,40
3,0.2,15
3,3,35
3,0.3,20
3,0.2,10
