Direction,Letter Height (degrees),Eccentricity (degrees)
1,0.2,5
1,0.4,15
1,0.2,10
1,0.7,25
1,0.8,30
1,0.5,20
1,0.6,35
1,1.4,40
3,0.4,10
3,1.1,35
3,1,40
3,0.3,5
3,0.8,20
3,0.3,30
3,0.6,25
3,0.5,15
