Direction,Letter Height (degrees),Eccentricity (degrees)
1,0.4,30
1,2.1,40
1,0.8,25
1,0.8,20
1,0.4,10
1,0.5,15
1,0.4,5
1,1.8,35
3,2.2,35
3,0.2,5
3,0.8,10
3,3.2,40
3,2.1,25
3,0.9,30
3,0.4,15
3,1.1,20
