Direction,Letter Height (degrees),Eccentricity (degrees)
1,1.7,40
1,1.4,35
1,1,25
1,0.7,15
1,1,30
1,0.5,5
1,1.1,20
1,0.5,10
3,1.7,20
3,0.4,5
3,1.5,25
3,2.3,30
3,3.1,40
3,2.1,35
3,0.9,15
3,0.5,10
