Direction,Letter Height (degrees),Eccentricity (degrees)
1,1.6000000000000012,35
3,0.5000000000000002,5
1,1.0,5
1,1.4,10
3,1.0,20
3,2.5000000000000013,40
1,1.5999999999999999,15
3,0.7000000000000002,10
3,0.19999999999999982,25
1,1.5,20
3,1.5000000000000002,35
1,2.0000000000000004,40
3,2.7,30
1,1.8000000000000005,30
1,1.9999999999999998,25
3,1.5999999999999996,15
