Direction,Letter Height (degrees),Eccentricity (degrees)
1,2,35
1,1.9,25
1,2.3,20
1,1.3,15
1,1,10
1,1.3,5
1,1.1,40
1,1.9,30
3,1.3,15
3,3.8,35
3,0.5,5
3,1.2,10
3,2.4,25
3,1.8,20
3,2.1,40
3,3.6,30
