Direction,Letter Height (degrees),Eccentricity (degrees)
3,0.5,5
3,1,30
1,0.3,20
3,0.5,10
1,1,35
1,1.2,30
1,0.4,5
1,0.5,25
3,0.7,20
3,0.4,15
3,1.2,35
1,0.4,10
1,1.1,40
1,0.4,15
3,1,40
3,0.7,25
