Direction,Letter Height (degrees),Eccentricity (degrees)
3,0.30000000000000004,5
1,2.700000000000001,30
3,2.6000000000000005,35
1,0.4999999999999999,20
3,1.0,20
3,0.40000000000000013,10
3,0.8999999999999999,15
1,0.3000000000000001,5
3,4.6000000000000005,40
1,1.1999999999999997,15
3,0.7000000000000002,25
1,1.0,10
1,1.9,25
1,3.500000000000001,35
3,0.9999999999999998,30
1,3.4000000000000004,40
