Direction,Letter Height (degrees),Eccentricity (degrees)
1,0.40000000000000013,10
1,0.30000000000000027,25
1,0.30000000000000004,15
1,0.2000000000000001,5
3,0.5000000000000002,30
3,0.8,35
1,0.3000000000000002,35
1,0.4,30
3,0.40000000000000024,20
3,0.30000000000000016,25
3,0.40000000000000013,15
1,0.40000000000000013,20
3,0.20000000000000004,5
3,0.9999999999999998,40
1,0.7000000000000002,40
3,0.30000000000000004,10
