Direction,Letter Height (degrees),Eccentricity (degrees)
1,2.2,25
1,3.2,30
1,3.7,40
1,0.9,20
1,1.2,10
1,0.9,15
1,0.5,5
1,3.7,35
3,0.4,5
3,3.9,40
3,1.6,25
3,0.4,10
3,1.3,30
3,2.4,20
3,1.1,15
3,3.4,35
