Direction,Letter Height (degrees),Eccentricity (degrees)
3,3,30
3,4.6,25
3,6.8,40
3,1.8,20
3,3,35
3,1.7,15
3,0.9,10
3,1.1,5
1,4,40
1,5.1,35
1,1.4,10
1,0.8,25
1,1,5
1,1.7,15
1,2.5,20
1,4.4,30
