Direction,Letter Height (degrees),Eccentricity (degrees)
1,4.300000000000001,35
1,1.0,10
1,1.1,15
1,1.5000000000000009,20
1,3.200000000000002,25
1,0.8,5
1,4.900000000000002,40
1,4.100000000000002,30
3,0.9000000000000001,5
3,0.8999999999999999,15
3,2.2,25
3,1.7,20
3,4.900000000000002,40
3,2.1,10
3,4.000000000000002,35
3,2.1999999999999997,30
